gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,firstPick,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,damagetotowers,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
LOLTMNT05_171070,complete,,LIT,2026,Winter,0,2026-01-09 18:45:24,1,16.01,8,Red,mid,Sharon,oe:player:b3e36c548cb8ee25971ae534ed15a6d,Deacoy,oe:team:7570144845b6016b78fbcb4eb5c9b31,0,Ekko,Ambessa,Zaahen,Wukong,Xin Zhao,Urgot,,,,,,1913,1,4,0,4,17,5,0,0,0,0,0,0,0,0,0.5332,0.6900,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,26524,831.9080,0.275034,738.5991,696.6963,11455,4,0.1255,4,0.1255,1,22,0.6900,15016,10838,339.9268,0.231354,12925,,,339,331,8,,,10.6325,3889,5569,109,2960,4621,74,929,948,35,0,0,0,0,0,0,5633,8622,169,4802,7514,135,831,1108,34,0,0,0,0,0,0,7928,10976,218,7485,10305,186,443,671,32,1,0,0,1,0,0,9962,13603,263,8837,11908,220,1125,1695,43,2,0,0,1,0,1
LOLTMNT05_171070,complete,,LIT,2026,Winter,0,2026-01-09 18:45:24,1,16.01,9,Red,bot,Kyte,oe:player:b4d2dcdc3e864cb46fa540ee6a00abe,Deacoy,oe:team:7570144845b6016b78fbcb4eb5c9b31,0,Sivir,Ambessa,Zaahen,Wukong,Xin Zhao,Urgot,,,,,,1913,1,2,0,8,17,5,0,0,0,0,0,0,0,0,0.5332,0.6900,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,22313,699.8327,0.231369,219.1427,145.0288,13995,16,0.5018,15,0.4705,4,59,1.8505,15868,11690,366.6492,0.249542,14300,,,339,331,8,,,10.6325,3278,4313,80,3416,4500,95,-138,-187,-15,0,0,0,0,0,0,5833,7284,142,5703,6931,147,130,353,-5,0,0,0,0,0,0,8780,10069,197,7659,9147,193,1121,922,4,1,2,0,0,0,1,11118,12701,253,9716,11657,255,1402,1044,-2,1,5,0,0,0,1
LOLTMNT05_171070,complete,,LIT,2026,Winter,0,2026-01-09 18:45:24,1,16.01,10,Red,sup,Fornari,oe:player:74365202102d0232ae4de4d1b00db83,Deacoy,oe:team:7570144845b6016b78fbcb4eb5c9b31,0,Poppy,Ambessa,Zaahen,Wukong,Xin Zhao,Urgot,,,,,,1913,1,2,0,10,17,5,0,0,0,0,1,0,1,0,0.5332,0.6900,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,4573,143.4292,0.0474186,432.0125,543.2305,2551,54,1.6937,11,0.3450,9,117,3.6696,8952,4774,149.7334,0.101907,7510,,,25,25,0,,,0.7841,2283,1910,10,2113,2088,11,170,-178,-1,0,1,0,0,1,1,3220,2928,16,3257,3785,15,-37,-857,1,0,1,0,0,2,1,4973,5099,19,4505,5115,19,468,-16,0,1,3,0,0,3,2,6296,6617,21,5629,6276,25,667,341,-4,2,5,0,0,3,3
LOLTMNT05_171070,complete,,LIT,2026,Winter,0,2026-01-09 18:45:24,1,16.01,100,Blue,team,,,Axolotl,oe:team:e7121adad88546bce0ff2cc41c2d343,1,,Akali,Qiyana,Neeko,Kennen,Malphite,Corki,Azir,Rell,Dr. Mundo,Aatrox,1913,0,5,18,5,5,18,0,0,0,0,0,,,,0.1568,0.6900,0,1,4,1,4,0,0,0,1,0,0,,0,0,0,0,1,2,1,0,0,1,0,0,1,2,11,0,0,13,45,0,3,61057,1915.0131,,4057.4177,3401.1814,16138,101,3.1678,32,1.0037,26,274,8.5938,53427,32536,1020.4705,,51918,-0.111695,-1.59,,888,227,,,34.9712,16187,21007,347,16924,21302,358,-737,-295,-11,2,2,3,2,2,2,25525,34285,558,25531,34247,576,-6,38,-18,3,3,3,2,2,3,35245,45708,739,37166,47404,764,-1921,-1696,-25,4,5,7,6,12,4,42903,55834,917,46576,59223,942,-3673,-3389,-25,4,5,10,9,21,4
LOLTMNT05_171070,complete,,LIT,2026,Winter,0,2026-01-09 18:45:24,1,16.01,200,Red,team,,,Deacoy,oe:team:7570144845b6016b78fbcb4eb5c9b31,0,,Ambessa,Zaahen,Wukong,Xin Zhao,Urgot,Naafiri,Sivir,Poppy,Ekko,Gwen,1913,1,17,5,36,17,5,1,0,0,0,1,,,,0.5332,0.6900,1,4,1,4,1,0,1,0,2,1,0,,0,0,1,1,0,1,2,1,1,0,0,0,0,11,2,1,1,45,13,3,0,96439,3024.7465,,2897.0936,2620.9305,43920,89,2.7914,51,1.5996,16,283,8.8761,67736,46845,1469.2629,,58060,0.111695,1.59,,961,253,,,38.0763,16924,21302,358,16187,21007,347,737,295,11,2,2,2,2,2,3,25531,34247,576,25525,34285,558,6,-38,18,2,2,3,3,3,3,37166,47404,764,35245,45708,739,1921,1696,25,6,12,4,4,5,7,46576,59223,942,42903,55834,917,3673,3389,25,9,21,4,4,5,10
LOLTMNT05_172033,complete,,LIT,2026,Winter,0,2026-01-09 19:37:42,1,16.01,1,Blue,top,lobellan,oe:player:e856a4c24d5611c7f42c5acaefcf841,EKO Esports,oe:team:d455b12f2d0ae8596211073fb17c14d,1,Darius,Yone,Yunara,Zac,Ambessa,Braum,,,,,,1934,1,5,2,6,18,12,0,0,0,0,1,1,0,0,0.5584,0.9307,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,18793,583.0300,0.23062,743.9193,839.3795,15829,5,0.1551,7,0.2172,1,41,1.2720,13935,9714,301.3650,0.212068,13475,,,237,237,0,,,7.3526,4344,5389,91,3149,4994,78,1195,395,13,2,0,0,0,0,2,6874,9430,139,4653,7861,118,2221,1569,21,3,0,0,0,0,3,8663,11919,185,6276,10730,167,2387,1189,18,3,0,0,0,0,3,11394,14362,207,7401,12216,187,3993,2146,20,5,1,1,0,0,5
LOLTMNT05_172033,complete,,LIT,2026,Winter,0,2026-01-09 19:37:42,1,16.01,2,Blue,jng,Balyy,oe:player:a44ae9bfcb722ad18088def7d750319,EKO Esports,oe:team:d455b12f2d0ae8596211073fb17c14d,1,Lillia,Yone,Yunara,Zac,Ambessa,Braum,,,,,,1934,1,4,3,10,18,12,0,0,0,0,0,0,0,0,0.5584,0.9307,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,2,0,22297,691.7373,0.27362,1157.3733,741.7787,9298,2,0.0620,11,0.3413,2,48,1.4891,14298,10077,312.6267,0.219993,13850,,,260,35,225,,,8.0662,3559,4198,85,3639,4473,89,-80,-275,-4,0,0,0,0,0,0,5250,6651,124,5723,7019,126,-473,-368,-2,0,1,1,2,0,1,7436,9527,165,7536,9611,168,-100,-84,-3,0,1,1,2,1,1,10222,13363,209,9858,11787,195,364,1576,14,1,5,1,3,2,2
LOLTMNT05_172033,complete,,LIT,2026,Winter,0,2026-01-09 19:37:42,1,16.01,3,Blue,mid,Divine,oe:player:14bf26aa667423d1fba119e3c8a65e1,EKO Esports,oe:team:d455b12f2d0ae8596211073fb17c14d,1,Syndra,Yone,Yunara,Zac,Ambessa,Braum,,,,,,1934,1,3,0,7,18,12,1,0,0,0,0,0,0,0,0.5584,0.9307,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,17340,537.9524,0.212789,240.9617,114.0124,10419,14,0.4343,3,0.0931,4,39,1.2099,15169,10948,339.6484,0.239008,14000,,,330,328,2,,,10.2378,3614,5461,102,3788,5346,110,-174,115,-8,0,0,0,0,0,0,5365,8096,152,5951,8233,169,-586,-137,-17,0,1,0,1,0,0,8163,10689,203,8238,10991,228,-75,-302,-25,0,1,0,2,0,0,10271,14320,256,10957,15761,287,-686,-1441,-31,0,3,0,2,1,0
LOLTMNT05_172033,complete,,LIT,2026,Winter,0,2026-01-09 19:37:42,1,16.01,4,Blue,bot,Toti,oe:player:107741d52551cb5b6e7858935ab858b,EKO Esports,oe:team:d455b12f2d0ae8596211073fb17c14d,1,Miss Fortune,Yone,Yunara,Zac,Ambessa,Braum,,,,,,1934,1,5,3,4,18,12,1,0,0,0,0,0,0,0,0.5584,0.9307,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,15346,476.0910,0.18832,547.9731,246.4840,4853,12,0.3723,7,0.2172,1,34,1.0548,14499,10278,318.8625,0.224381,12575,,,252,243,9,,,7.8180,3267,3647,85,3158,3309,77,109,338,8,0,0,0,0,0,0,5657,5939,126,5423,5507,120,234,432,6,1,0,0,0,2,0,7563,8325,178,7343,8009,165,220,316,13,1,0,1,0,3,0,10312,10867,206,9500,10509,208,812,358,-2,3,0,2,0,4,0
LOLTMNT05_172033,complete,,LIT,2026,Winter,0,2026-01-09 19:37:42,1,16.01,5,Blue,sup,S1D,oe:player:e58cdf8eba80387a09db24e165d7d1c,EKO Esports,oe:team:d455b12f2d0ae8596211073fb17c14d,1,Poppy,Yone,Yunara,Zac,Ambessa,Braum,,,,,,1934,1,1,4,10,18,12,0,0,0,0,0,0,0,0,0.5584,0.9307,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,7713,239.2865,0.0946508,804.1986,617.5284,2140,63,1.9545,15,0.4654,13,130,4.0331,9010,4789,148.5729,0.10455,7960,,,33,33,0,,,1.0238,2411,2631,13,2101,2344,10,310,287,3,0,0,0,0,0,0,3668,3988,19,3324,4128,12,344,-140,7,0,1,2,0,2,0,4775,5123,22,4646,5298,22,129,-175,0,0,1,2,0,3,0,6488,7666,24,6013,5488,22,475,2178,2,0,6,2,1,3,2
LOLTMNT05_172033,complete,,LIT,2026,Winter,0,2026-01-09 19:37:42,1,16.01,6,Red,top,Raffy,oe:player:6f816c94fe41d47a5d2052702d9d640,Zena Esports,oe:team:01d50b1de5bdc717131b31c64378a5b,0,Aatrox,Wukong,Zaahen,Diana,Fiora,Alistar,,,,,,1934,0,0,7,1,12,18,0,0,0,0,0,0,0,1,0.3723,0.9307,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,7840,243.2265,0.10686,764.0228,487.1975,3369,12,0.3723,2,0.0620,0,24,0.7446,9705,5484,170.1344,0.146596,9825,,,245,245,0,,,7.6008,3149,4994,78,4344,5389,91,-1195,-395,-13,0,0,2,2,0,0,4653,7861,118,6874,9430,139,-2221,-1569,-21,0,0,3,3,0,0,6276,10730,167,8663,11919,185,-2387,-1189,-18,0,0,3,3,0,0,7401,12216,187,11394,14362,207,-3993,-2146,-20,0,0,5,5,1,1
LOLTMNT05_172033,complete,,LIT,2026,Winter,0,2026-01-09 19:37:42,1,16.01,7,Red,jng,Jekko,oe:player:98f263a1e752d1192225e59207d3081,Zena Esports,oe:team:01d50b1de5bdc717131b31c64378a5b,0,Jarvan IV,Wukong,Zaahen,Diana,Fiora,Alistar,,,,,,1934,0,3,4,4,12,18,0,0,0,0,0,0,0,0,0.3723,0.9307,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,0,2,11797,365.9876,0.160794,563.1748,616.1324,0,4,0.1241,9,0.2792,1,36,1.1169,11663,7442,230.8790,0.198936,11475,,,223,11,212,,,6.9183,3639,4473,89,3559,4198,85,80,275,4,0,0,0,0,0,0,5723,7019,126,5250,6651,124,473,368,2,2,0,1,0,1,1,7536,9611,168,7436,9527,165,100,84,3,2,1,1,0,1,1,9858,11787,195,10222,13363,209,-364,-1576,-14,3,2,2,1,5,1
LOLTMNT05_172033,complete,,LIT,2026,Winter,0,2026-01-09 19:37:42,1,16.01,8,Red,mid,Sadaz,oe:player:55b9ef62724d0ff3f1bf9eb6f08f738,Zena Esports,oe:team:01d50b1de5bdc717131b31c64378a5b,0,Ryze,Wukong,Zaahen,Diana,Fiora,Alistar,,,,,,1934,0,5,1,4,12,18,0,0,0,0,0,0,0,0,0.3723,0.9307,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,24289,753.5367,0.331062,742.8956,671.3237,5733,11,0.3413,5,0.1551,1,29,0.8997,14999,10778,334.3744,0.288112,14375,,,359,347,12,,,11.1375,3788,5346,110,3614,5461,102,174,-115,8,0,0,0,0,0,0,5951,8233,169,5365,8096,152,586,137,17,1,0,0,0,1,0,8238,10991,228,8163,10689,203,75,302,25,2,0,0,0,1,0,10957,15761,287,10271,14320,256,686,1441,31,2,1,0,0,3,0
LOLTMNT05_172033,complete,,LIT,2026,Winter,0,2026-01-09 19:37:42,1,16.01,9,Red,bot,RaptoSauros,oe:player:70b30a71a545f8ddc985a74cfb56ba5,Zena Esports,oe:team:01d50b1de5bdc717131b31c64378a5b,0,Corki,Wukong,Zaahen,Diana,Fiora,Alistar,,,,,,1934,0,2,2,6,12,18,0,0,0,0,0,0,0,0,0.3723,0.9307,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,24005,744.7260,0.327191,544.7156,245.9876,6299,13,0.4033,7,0.2172,3,31,0.9617,13466,9245,286.8149,0.247133,12708,,,267,267,0,,,8.2834,3158,3309,77,3267,3647,85,-109,-338,-8,0,0,0,0,0,0,5423,5507,120,5657,5939,126,-234,-432,-6,0,2,0,1,0,0,7343,8009,165,7563,8325,178,-220,-316,-13,0,3,0,1,0,1,9500,10509,208,10312,10867,206,-812,-358,2,0,4,0,3,0,2
LOLTMNT05_172033,complete,,LIT,2026,Winter,0,2026-01-09 19:37:42,1,16.01,10,Red,sup,OrthoZero,oe:player:ccbcbffe165919f40f2833fbe5c8148,Zena Esports,oe:team:01d50b1de5bdc717131b31c64378a5b,0,Rell,Wukong,Zaahen,Diana,Fiora,Alistar,,,,,,1934,0,2,4,7,12,18,0,0,0,0,0,0,0,0,0.3723,0.9307,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,5436,168.6453,0.0740933,564.8190,852.4716,68,58,1.7994,8,0.2482,9,111,3.4436,8681,4460,138.3661,0.119223,7955,,,25,25,0,,,0.7756,2101,2344,10,2411,2631,13,-310,-287,-3,0,0,0,0,0,0,3324,4128,12,3668,3988,19,-344,140,-7,0,2,0,0,1,2,4646,5298,22,4775,5123,22,-129,175,0,0,3,0,0,1,2,6013,5488,22,6488,7666,24,-475,-2178,-2,1,3,2,0,6,2
LOLTMNT05_172033,complete,,LIT,2026,Winter,0,2026-01-09 19:37:42,1,16.01,100,Blue,team,,,EKO Esports,oe:team:d455b12f2d0ae8596211073fb17c14d,1,,Yone,Yunara,Zac,Ambessa,Braum,Lillia,Miss Fortune,Syndra,Poppy,Darius,1934,1,18,12,37,18,12,2,0,0,0,1,,,,0.5584,0.9307,0,3,2,3,2,0,0,1,0,2,0,,0,0,1,1,0,3,0,1,2,0,0,0,1,11,3,1,1,45,19,3,0,81489,2528.0972,,3494.4261,2559.1830,42539,96,2.9783,43,1.3340,21,292,9.0589,66911,45806,1421.0755,,61860,0.0934364,1.84,,876,236,,,34.4984,17195,21326,376,15835,20466,364,1360,860,12,2,0,0,0,0,2,26814,34104,560,25074,32748,545,1740,1356,15,4,3,3,3,4,4,36600,45583,753,34039,44639,750,2561,944,3,4,3,4,4,7,4,48687,60578,902,43729,55761,899,4958,4817,3,9,15,6,6,10,9
LOLTMNT05_172033,complete,,LIT,2026,Winter,0,2026-01-09 19:37:42,1,16.01,200,Red,team,,,Zena Esports,oe:team:01d50b1de5bdc717131b31c64378a5b,0,,Wukong,Zaahen,Diana,Fiora,Alistar,Corki,Ryze,Jarvan IV,Rell,Aatrox,1934,0,12,18,22,12,18,0,0,0,0,0,,,,0.3723,0.9307,1,2,3,2,3,0,1,0,0,1,0,,0,0,0,0,1,0,3,0,0,2,0,0,0,3,11,0,0,19,45,0,3,73367,2276.1220,,3179.6277,2873.1127,15469,98,3.0403,31,0.9617,14,231,7.1665,58514,37409,1160.5688,,56338,-0.0934364,-1.84,,895,224,,,34.7156,15835,20466,364,17195,21326,376,-1360,-860,-12,0,0,2,2,0,0,25074,32748,545,26814,34104,560,-1740,-1356,-15,3,4,4,4,3,3,34039,44639,750,36600,45583,753,-2561,-944,-3,4,7,4,4,3,4,43729,55761,899,48687,60578,902,-4958,-4817,-3,6,10,9,9,15,6
LOLTMNT03_335584,complete,,LCKC,2026,Kickoff,0,2026-01-12 05:10:10,1,16.01,1,Blue,top,Janus,oe:player:b8441a3fc649ee4789bc3ded34f46d6,Nongshim Esports Academy,oe:team:7c64febcd5ccff13dcd035dc6867a00,0,Ambessa,Rumble,Azir,Orianna,Poppy,Ezreal,,,,,,1817,1,3,1,4,26,10,0,0,0,0,0,0,0,0,0.8586,1.1888,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,18889,623.7424,0.174706,800.9026,1041.0347,9469,19,0.6274,1,0.0330,4,31,1.0237,11561,7579,250.2697,0.170126,10125,,,242,242,0,,,7.9912,3378,5211,90,3286,5214,88,92,-3,2,0,0,0,0,0,0,5748,8981,141,5302,8672,127,446,309,14,0,1,0,1,2,0,7713,12456,187,7143,11928,185,570,528,2,1,1,0,1,2,1,9194,15397,208,8781,14290,218,413,1107,-10,1,3,1,1,5,1
LOLTMNT03_335584,complete,,LCKC,2026,Kickoff,0,2026-01-12 05:10:10,1,16.01,2,Blue,jng,MihawK,oe:player:3be8d1a116788e4cd4853801a2e9a3d,Nongshim Esports Academy,oe:team:7c64febcd5ccff13dcd035dc6867a00,0,Jarvan IV,Rumble,Azir,Orianna,Poppy,Ezreal,,,,,,1817,1,7,1,18,26,10,0,0,0,0,1,1,0,0,0.8586,1.1888,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,0,0,19168,632.9554,0.177286,977.5344,1171.7006,4116,9,0.2972,8,0.2642,7,50,1.6511,14038,10056,332.0638,0.22573,12425,,,194,9,185,,,6.4062,4562,3928,67,4167,4101,76,395,-173,-9,3,3,0,1,1,2,6497,6307,101,5889,6752,122,608,-445,-21,4,3,0,1,1,3,9311,10121,141,7635,9032,158,1676,1089,-17,5,7,0,1,1,3,11375,12723,168,9129,10619,176,2246,2104,-8,6,11,1,1,4,5
LOLTMNT03_335584,complete,,LCKC,2026,Kickoff,0,2026-01-12 05:10:10,1,16.01,3,Blue,mid,SeTab,oe:player:4ff7b91bbc9492e9f96d28dda496653,Nongshim Esports Academy,oe:team:7c64febcd5ccff13dcd035dc6867a00,0,Ryze,Rumble,Azir,Orianna,Poppy,Ezreal,,,,,,1817,1,3,1,12,26,10,0,0,0,0,0,0,0,0,0.8586,1.1888,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,26198,865.0963,0.242307,675.1238,456.9180,9161,18,0.5944,7,0.2312,6,54,1.7832,12821,8839,291.8767,0.198411,11800,,,272,261,11,,,8.9818,3464,4909,91,3416,4841,94,48,68,-3,0,1,0,0,0,0,4972,6860,132,5496,7060,130,-524,-200,2,0,2,1,2,0,1,7847,10358,189,6931,9198,171,916,1160,18,2,3,1,2,0,3,10361,15076,235,10545,13059,218,-184,2017,17,3,6,1,5,0,3
